ID,SKU (Manufacturer Part),RSR Stock Number,Product Name,Manufacturer,Category,Price,Quantity,Is Firearm,Requires FFL
128484,"BRO-22-P-SGB","BRO-22-P-SGB","BRO PROFESSIONAL 22LR 10RD GREY BW","BRO","Rifles",0,0,No,Yes
125567,"ATIG12BDG","ATIG12BDG","ATI BULLDOG 12GA 18.5"" 5RD BLK/GRN","AMTAC","Shotguns",0,0,No,Yes
125568,"ATIG12BDT","ATIG12BDT","ATI BULLDOG 12GA 18.5"" 5RD BLK/TAN","AMTAC","Shotguns",0,0,No,Yes
128513,"BRO-SPEC15-NY","BRO-SPEC15-NY","BLACK RAIN SPEC15 556NATO 16"" 10RD","BRO","Rifles",0,0,No,Yes
125566,"ATIG12BDB","ATIG12BDB","ATI BULLDOG 12GA 18.5"" 5RD BLK","AMTAC","Shotguns",0,0,No,Yes
129704,"CIT17HMRBLTODG","CIT17HMRBLTODG","CITADEL TRAKR 17HMR 21"" BLT 5RD ODG","CIT","Rifles",0,0,No,Yes
137019,"KSA2220PKG","KSA2220PKG","KSA CRICKETT G2 22LR BLK SYN SCP PKG","KEY","Rifles",0,0,No,Yes
137020,"KSA2223","KSA2223","KSA CRICKETT G2 22LR BLUE LAM ST BBL","KEY","Rifles",0,0,No,Yes
137035,"KSA2446","KSA2446","KSA CRICKET 22LR BLUE SS","KEY","Rifles",0,0,No,Yes
129719,"CIT44LVR","CIT44LVR","CITADEL LEVTAC 92 44MAG 16.5"" BLK","CIT","Rifles",0,0,No,Yes
138086,"LTT-1301-MIESH-BLK","LTT-1301-MIESH-BLK","LTT BERETTA 1301T 12GA 18.5"" 7RD BLK","LTT","Shotguns",0,0,No,Yes
138087,"LTT-1301-MIESH-M","LTT-1301-MIESH-M","LTT BERETTA 1301T 12GA 18.5"" 7RD M81","LTT","Shotguns",0,0,No,Yes
125577,"ATIGKOF20SVE","ATIGKOF20SVE","ATI CAVALRY SX 20GA OU 26"" WOOD","AMTAC","Shotguns",0,0,No,Yes
151408,"UD20116","UD20116","ULTRADYNE UD5 CHSS REM 700 LA W/STK","ULTRA","Accessories",0,0,No,No
129703,"CIT17HMRBLTFDE","CIT17HMRBLTFDE","CITADEL TRAKR 17HMR 21"" BLT 5RD FDE","CIT","Rifles",0,0,No,Yes
129715,"CIT22WMBLTFDE","CIT22WMBLTFDE","CITADEL TRAKR 22WMR 21"" BLT 5RD FDE","CIT","Rifles",0,0,No,Yes
129716,"CIT22WMBLTODG","CIT22WMBLTODG","CITADEL TRAKR 22WMR 21"" BLT 5RD ODG","CIT","Rifles",0,0,No,Yes
129718,"CIT410LVR","CIT410LVR","CITADEL LEVER ACTION 410 20"" BLK","CIT","Shotguns",0,0,No,Yes
128507,"BRO-SPEC-MOE-BW-BTL","BRO-SPEC-MOE-BW-BTL","BLACK RAIN SPEC15 5.56 16"" MOE BL/WT","BRO","Rifles",0,0,No,Yes
128518,"BRO-TYRANT-450B","BRO-TYRANT-450B","BRO TYRANT 450BM 16"" 5RD BLK","BRO","Rifles",0,0,No,Yes
125063,"APAR308005C","APAR308005C","AERO M5 AR10 STRIPPED LWR FDE","AERO","Uppers/Lowers",0,0,No,Yes
126408,"BAPA100083","BAPA100083","BALLISTIC ENHCD AR 15 LOWER RCVR","BALLIS","Uppers/Lowers",0,0,No,Yes
132680,"FF26008","FF26008","FIREFIELD AGILITY 1X30 DOT SIGHT","FIRE","Optics",0,0,No,No
126830,"BCM-KMSM","BCM-KMSM","BCM GUNFIGHTER KEYMOD QD SLNG MNT","BRAVO","Accessories",0,0,No,No
125067,"APAR308255","APAR308255","AERO M5 AR10 CMPLTE LWR W/MOE BLK","AERO","Uppers/Lowers",0,0,No,Yes
125095,"APAR600194","APAR600194","AERO M4E1 PRO COMP LOWER CARBINE BLK","AERO","Uppers/Lowers",0,0,No,Yes
136159,"HSRONIN-HE507COMP-GR","HSRONIN-HE507COMP-GR","H-SUN RONIN 507 COMP GREEN DOT MRS","HS","Optics",0,0,No,No
136271,"IRAY-TX60C","IRAY-TX60C","INFIRAY BOLT TX60C 1024X1024 THERMAL","IRAY","Optics",0,0,No,No
132684,"FF26028","FF26028","FIREFIELD IMPULSE COMPACT RED DOT","FIRE","Optics",0,0,No,No
125082,"APAR502506M3","APAR502506M3","AERO CMPLT UPPER 5.56 10.5"" MOE FDE","AERO","Uppers/Lowers",0,0,No,Yes
147499,"SM17001","SM17001","SIGHTMARK WRAITH 2-16X35 THERML SCPE","SIGHT","Optics",0,0,No,No
147500,"SM18021","SM18021","SIGHTMARK WRAITH HD 2-16X28 DIGITAL","SIGHT","Optics",0,0,No,No
147501,"SM18041","SM18041","SIGHTMARK WRAITH 4K MINI 2-16X DNV","SIGHT","Optics",0,0,No,No
147502,"SM18050","SM18050","SIGHTMARK WRAITH 4K 1X MONOCULAR","SIGHT","Optics",0,0,No,No
147503,"SM19064","SM19064","SIGHTMARK T-5 MAG W LQD FLIP MNT","SIGHT","Optics",0,0,No,No
126861,"BCM-QDSS-2","BCM-QDSS-2","BCM GUNFTR QD SLING SWIVEL HVY DUTY","BRAVO","Accessories",0,0,No,No
126865,"BCM-QRF-7-556-BLK","BCM-QRF-7-556-BLK","BCM GUNFTR QUAD RAIL 556 7"" BLK","BRAVO","Accessories",0,0,No,No
143102,"PL76555","PL76555","PULSAR THERMION 2 LRF XQ50 PRO 3-12X","PULSAR","Optics",0,0,No,No
143101,"PL76548","PL76548","PULSAR THERMION 2 XQ50 PRO 3-12X","PULSAR","Optics",0,0,No,No
143100,"PL76541","PL76541","PULSAR THERMION 2 XQ35 PRO 2.5-10X","PULSAR","Optics",0,0,No,No
143112,"PL77493","PL77493","PULSAR TELOS XP50 2.5-10X50 BLK","PULSAR","Optics",0,0,No,No
143104,"PL76571","PL76571","PULSAR THERMION DUO DXP50","PULSAR","Optics",0,0,No,No
143105,"PL76572","PL76572","PULSAR THERMION DUO DXP55","PULSAR","Optics",0,0,No,No
143115,"PL77514","PL77514","PULSAR TELOS LRF XG50 3.5-14X50 BLK","PULSAR","Optics",0,0,No,No
143109,"PL76659K","PL76659K","PULSAR THRML ATTCHMNT KRYPTON2 FXG50","PULSAR","Optics",0,0,No,No
143111,"PL77486","PL77486","PULSAR MERGER LRF XT50 THERMAL BINO","PULSAR","Optics",0,0,No,No
143110,"PL77484","PL77484","PULSAR MERGER LRF XP35 THRML BINO","PULSAR","Optics",0,0,No,No
151332,"TYTD-G43TRIG-BLK-BLK","TYTD-G43TRIG-BLK-BLK","TYRANT I.T.T.S. SHOE FOR GLK 43X BLK","TYRANT","Parts",0,0,No,No
143511,"PTR200","PTR200","PTR 32 KFR 762X39 16"" 30RD FXD BLK","PTR91","Rifles",0,0,No,Yes
143514,"PTR409","PTR409","PTR 91 GIRK 308WIN 16"" 10RD GRN CA","PTR91","Rifles",0,0,No,Yes
125093,"APAR600103","APAR600103","AERO AR15 ENHANCED COMPLETE LWR STR","AERO","Uppers/Lowers",0,0,No,Yes
124407,"AFS1EP-9-OG-17-OR","AFS1EP-9-OG-17-OR","AMPF STRK 1 ERGL PRO 9MM 5"" 17RD ORG","AMERPF","Handguns",0,0,No,Yes
124409,"AFS1MII-9-SL-17","AFS1MII-9-SL-17","AMPF STRK 1 MK2 9MM 5.4"" TB 17RD SLV","AMERPF","Handguns",0,0,No,Yes
148334,"SS-1088","SS-1088","SHDW MR920 ELITE 9MM 4"" FDE MA","SHDWSY","Handguns",0,0,No,Yes
148323,"SS-1022-H","SS-1022-H","SHDW EL MR920 9MM 4.5"" TB W/HOLO FDE","SHDWSY","Handguns",0,0,No,Yes
144551,"RM1CBLKOSP10RR","RM1CBLKOSP10RR","ROST MARTIN RM1C OR 9MM 10RD BUNDLE","RSTMRT","Handguns",0,0,No,Yes
132714,"FMKG9C1G2BRTSSCM","FMKG9C1G2BRTSSCM","FMK G2 9MM 3.87"" 10RD BLK/BRZ","FMK","Handguns",0,0,No,Yes
148324,"SS-1024","SS-1024","SHDW MR920 ELTE 9MM FDE 4""","SHDWSY","Handguns",0,0,No,Yes
148317,"SS-1009-H","SS-1009-H","SHDW EL MR920 9MM 4.5"" TB W/HOLO BLK","SHDWSY","Handguns",0,0,No,Yes
148318,"SS-1010","SS-1010","SHDW MR920 ELTE 9MM 4.5"" THR BLK BBL","SHDWSY","Handguns",0,0,No,Yes
148319,"SS-1011","SS-1011","SHDW MR920 ELTE 9MM 4"" BRZ BBL","SHDWSY","Handguns",0,0,No,Yes
148346,"SS-2022","SS-2022","SHDW DR920 ELTE 9MM FDE 4.5"" BLK TB","SHDWSY","Handguns",0,0,No,Yes
148347,"SS-2024","SS-2024","SHDW DR920 ELTE 9MM FDE 4.5"" BLK BBL","SHDWSY","Handguns",0,0,No,Yes
148352,"SS-2211","SS-2211","SHDW DR920P ELTE 9MM COMP BRZ BBL","SHDWSY","Handguns",0,0,No,Yes
148353,"SS-2211-H","SS-2211-H","SHDW EL DR920P 9MM 4.8 CMP 507C BLK","SHDWSY","Handguns",0,0,No,Yes
148354,"SS-2212","SS-2212","SHDW DR920P ELTE 9MM COMP BLK BBL","SHDWSY","Handguns",0,0,No,Yes
153539,"YHM-111-300","YHM-111-300","YHM DUST COVER ASSY 300 BLK","YHMCO","Parts",0,0,No,No
134569,"GTAC82","GTAC82","GROVTEC STOCK SHELL HOLDER SHOTGUN","GRVTEC","Parts",0,0,No,No
134573,"GTHM244","GTHM244","GROVTEC THRD PRTCTR PSTL 1/2-28","GRVTEC","Parts",0,0,No,No
134575,"GTHM246","GTHM246","GROVTEC THRD PRTCTR 1/2-28 X.625","GRVTEC","Parts",0,0,No,No
142937,"PGGFI","PGGFI","PEARCE FRAME INSERT FOR GLK EX 26/27","PEARCE","Parts",0,0,No,No
137522,"LBARTS20PK","LBARTS20PK","LBE AR15 TRIGGER SPRING 20PK","LBE","Parts",0,0,No,No
142895,"PG-19","PG-19","PEARCE GRIP EXT G2 FOR GLK 17 19","PEARCE","Parts",0,0,No,No
144553,"RM1CBLKOSP15RR","RM1CBLKOSP15RR","ROST MARTIN RM1C OR 9MM 15RD BUNDLE","RSTMRT","Handguns",0,0,No,Yes
144555,"RM1CBLKOSPRR","RM1CBLKOSPRR","ROST MARTIN RM1C OR 9MM 17RD BUNDLE","RSTMRT","Handguns",0,0,No,Yes
142923,"PG360","PG360","PEARCE GRIP EXT FOR GLK 36 PLUS ZERO","PEARCE","Parts",0,0,No,No
142925,"PG380","PG380","PEARCE GRIP EXT BER32  P3AT. BER380","PEARCE","Parts",0,0,No,No
142916,"PG-XDME9","PG-XDME9","PEARCE GRIP EXT XDM ELITE 9MM","PEARCE","Parts",0,0,No,No
142926,"PG39-SUB","PG39-SUB","PEARCE PLUS FOR GLOCK 26/27/33/39","PEARCE","Parts",0,0,No,No
142933,"PGFI20SF","PGFI20SF","PEARCE FRAME INSERT FOR GLK20SF/21SF","PEARCE","Parts",0,0,No,No
142934,"PGFI48","PGFI48","PEARCE FRAME INSERT FOR GLK 48/43X","PEARCE","Parts",0,0,No,No
142935,"PGG4MF","PGG4MF","PEARCE FRAME INSERT FOR GLK G4 FULL","PEARCE","Parts",0,0,No,No
142936,"PGG4PLUS","PGG4PLUS","PEARCE GRIP EXT FOR GLK G4 9/40","PEARCE","Parts",0,0,No,No
142938,"PGGIFSC","PGGIFSC","PEARCE FRAME INSERT FOR GLK SUBCMPT","PEARCE","Parts",0,0,No,No
142939,"PGGP-MID","PGGP-MID","PEARCE PLUS FOR GLOCK MID/FULL SIZE","PEARCE","Parts",0,0,No,No
125102,"APAR620115M87","APAR620115M87","AERO EPC-9-T UPPER 9MM 16"" FDE","AERO","Uppers/Lowers",0,0,No,Yes
148332,"SS-1085","SS-1085","SHDW MR920 ELTE 9MM 4"" BRZ BBL MA","SHDWSY","Handguns",0,0,No,Yes
133533,"GGG-2013","GGG-2013","GG&G BENELLI M4 SLTD CHRG HDL","GG&G","Parts",0,0,No,No
148343,"SS-2009","SS-2009","SHDW DR920 ELTE 9MM 5"" THR BRZ BBL","SHDWSY","Handguns",0,0,No,Yes
148344,"SS-2011","SS-2011","SHDW DR920 ELTE 9MM 4.5"" BRZ BBL","SHDWSY","Handguns",0,0,No,Yes
137772,"LONELWD-CCS-BARE-BRN","LONELWD-CCS-BARE-BRN","LWD DUSK CMPCT TXTRD BARE FRAME BRN","LONE","Handguns",0,0,No,Yes
137773,"LONELWD-CCS-BARE-GRY","LONELWD-CCS-BARE-GRY","LWD DUSK CMPCT TXTRD BARE FRAME GRY","LONE","Handguns",0,0,No,Yes
137774,"LONELWD-CCS-BUILT-BLK","LONELWD-CCS-BUILT-BLK","LWD DUSK CMPCT TXTRD BUILT FRAME BLK","LONE","Handguns",0,0,No,Yes
137775,"LONELWD-CCS-BUILT-BRN","LONELWD-CCS-BUILT-BRN","LWD DUSK CMPCT TXTRD BUILT FRAME BRN","LONE","Handguns",0,0,No,Yes
148337,"SS-1211","SS-1211","SHDW EL MR920P 9MM 4.2 BRZ BBL COMP","SHDWSY","Handguns",0,0,No,Yes
147517,"SM39003","SM39003","SIGHTMARK .30-06/270/25-06 BORESIGHT","SIGHT","Accessories",0,0,No,No
148331,"SS-1084","SS-1084","SHDW MR920 ELTE 9MM 4.5"" TB BLK MA","SHDWSY","Handguns",0,0,No,Yes
148340,"SS-1306-1D","SS-1306-1D","SHDW MR920 FOUNDATION NTHD 9MM BLK","SHDWSY","Handguns",0,0,No,Yes
148341,"SS-1310","SS-1310","SHDW MR920 FOUNDATION THD 9MM BLK","SHDWSY","Handguns",0,0,No,Yes
148342,"SS-1310-1D","SS-1310-1D","SHDW MR920 9MM BLK FOUND THD BLK","SHDWSY","Handguns",0,0,No,Yes
124398,"AFA1-45-SS-14","AFA1-45-SS-14","AMPF 1911 2ND CNTRY 45ACP 5"" 14RD SS","AMERPF","Handguns",0,0,No,Yes
124399,"AFDP-45-BK-14","AFDP-45-BK-14","AMPF DUELLER PRSMTC 45ACP 5"" 14RD BK","AMERPF","Handguns",0,0,No,Yes
147525,"SM39043","SM39043","SIGHTMARK 300BLK/7.62X35MM BORESIGHT","SIGHT","Accessories",0,0,No,No
148380,"SS-5012","SS-5012","SHDW CR920X ELT 9MM 3.4"" BLK 15RD 1D","SHDWSY","Handguns",0,0,No,Yes
148386,"SS-5306-3D","SS-5306-3D","SHDW CR920X 9MM FND 3.4"" BLK 15RD 3D","SHDWSY","Handguns",0,0,No,Yes
134547,"GRP8588005808590","GRP8588005808590","GPWR STRIBOG SP9A3S 9MM 5"" 30RD BLK","GNDPWR","Handguns",0,0,No,Yes
134548,"GRP8588005808606","GRP8588005808606","GPWR STRIBOG TR22 .22LR 10"" 25RD BLK","GNDPWR","Handguns",0,0,No,Yes
141841,"MXM-50802","MXM-50802","MAXIM SPS PDX 5.56 5.5"" 20RD ARID","MAXIM","Handguns",0,0,No,Yes
141842,"MXM-50803","MXM-50803","MAXIM SPS PDX 5.56 5.5"" 20RD BLACK","MAXIM","Handguns",0,0,No,Yes
148355,"SS-2212-H","SS-2212-H","SHDW EL DR920P 9MM 4.8 CMP 507C BRZ","SHDWSY","Handguns",0,0,No,Yes
148370,"SS-4012","SS-4012","SHDW CR920 ELTE 9MM OR 3.4"" BLK BBL","SHDWSY","Handguns",0,0,No,Yes
124408,"AFS1MII-9-BK-17","AFS1MII-9-BK-17","AMPF STRK 1 MK2 9MM 5.4"" TB 17RD BLK","AMERPF","Handguns",0,0,No,Yes
148320,"SS-1011-H","SS-1011-H","SHDW EL MR920 9MM 4"" BBL W/HOLO BLK","SHDWSY","Handguns",0,0,No,Yes
148351,"SS-2075-H","SS-2075-H","SHDW WP DR920 9MM 5"" TB W/HOLO BLK","SHDWSY","Handguns",0,0,No,Yes
148358,"SS-2306","SS-2306","SHDW FOUNDATION DR920 9MM 4.5"" BBL","SHDWSY","Handguns",0,0,No,Yes
148359,"SS-3009","SS-3009","SHDW XR920 ELTE 9MM 4.5"" THR BRZ BBL","SHDWSY","Handguns",0,0,No,Yes
148360,"SS-3011","SS-3011","SHDW XR920 ELTE 9MM 4"" BRZ BBL","SHDWSY","Handguns",0,0,No,Yes
128497,"BRO-FLP-9MM-GMGB-PLUS","BRO-FLP-9MM-GMGB-PLUS","BRO FRONTLINE+ 9MM 4"" 15RD BW GRAY","BRO","Handguns",0,0,No,Yes
151398,"UD12001","UD12001","ULTRADYNE QUANTUM GAS BLOCK ADJ .750","ULTRA","Parts",0,0,No,No
126177,"BAD-ASS-LITE-ODG","BAD-ASS-LITE-ODG","BAD BAD-ASS-LITE AMBI SFTY 90/60 ODG","BTLARM","Parts",0,0,No,No
126235,"BAD-MRK-PK1","BAD-MRK-PK1","BAD MAG RELEASE KIT MOD1 BLK","BTLARM","Parts",0,0,No,No
126236,"BAD-MRK-PK2","BAD-MRK-PK2","BAD MAG RELEASE KIT MOD2 BLK","BTLARM","Parts",0,0,No,No
126239,"BAD-RACK-15","BAD-RACK-15","BAD RACK CHARGING HANDLE 556/223 BLK","BTLARM","Parts",0,0,No,No
126400,"BAPA100013","BAPA100013","BALLISTIC .750"" LO-PRO GAS BLOCK","BALLIS","Parts",0,0,No,No
126402,"BAPA100041","BAPA100041","BALLISTIC .625"" LO-PRO GAS BLOCK","BALLIS","Parts",0,0,No,No
126403,"BAPA100042","BAPA100042","BALLISTIC .875"" LO-PRO GAS BLOCK","BALLIS","Parts",0,0,No,No
126405,"BAPA100066","BAPA100066","BALLISTIC STAINLESS GAS TUBE CARB","BALLIS","Parts",0,0,No,No
140446,"MPA30DMG-BLK","MPA30DMG-BLK","MPA PISTOL 9MM 4.5"" 17RD TB BLK W/RL","MASTER","Handguns",0,0,No,Yes
140447,"MPA30SST","MPA30SST","MPA PISTOL 9MM 6"" 30RD TB W/RAIL","MASTER","Handguns",0,0,No,Yes
140448,"MPA30T","MPA30T","MPA PISTOL 9MM 6"" 30RD TB BLK","MASTER","Handguns",0,0,No,Yes
128493,"BRO-FL-9MM-OD-BLK","BRO-FL-9MM-OD-BLK","BRO FRONTLINE 9MM 4"" 15RD ODG/BLK","BRO","Handguns",0,0,No,Yes
128490,"BRO-FL-9MM-BLK","BRO-FL-9MM-BLK","BRO FRONTLINE 9MM 4"" 15RD BLK","BRO","Handguns",0,0,No,Yes
128491,"BRO-FL-9MM-FDE-BLK","BRO-FL-9MM-FDE-BLK","BRO FRONTLINE 9MM 4"" 15RD FDE/BLK","BRO","Handguns",0,0,No,Yes
128492,"BRO-FL-9MM-FDE-OD","BRO-FL-9MM-FDE-OD","BRO FRONTLINE 9MM 4"" 15RD FDE/ODG","BRO","Handguns",0,0,No,Yes
128494,"BRO-FLP-9MM-BB-PLUS","BRO-FLP-9MM-BB-PLUS","BRO FRONTLINE+ 9MM 4"" 15RD BW BRZ","BRO","Handguns",0,0,No,Yes
128495,"BRO-FLP-9MM-BGB-PLUS","BRO-FLP-9MM-BGB-PLUS","BRO FRONTLINE+ 9MM 4"" 15RD BW GREEN","BRO","Handguns",0,0,No,Yes
128496,"BRO-FLP-9MM-BLK-PLUS","BRO-FLP-9MM-BLK-PLUS","BRO FRONTLINE+ 9MM 4"" 15RD BW BLACK","BRO","Handguns",0,0,No,Yes
127015,"BD-IPL","BD-IPL","BULLDOG INSIDE POCKET LARGE","BULL","Accessories",0,0,No,No
127152,"BDT-60","BDT-60","BULLDOG 5-10 PISTOL MAG POUCH BLK","BULL","Accessories",0,0,No,No
132713,"FMKG9C1G2BRTSC","FMKG9C1G2BRTSC","FMK G2 9MM 3.87"" 10RD BLK/BRZ","FMK","Handguns",0,0,No,Yes
132723,"FMKG9C1G2TBSC","FMKG9C1G2TBSC","FMK G2 9MM 3.87"" 10RD BLK/BLUE","FMK","Handguns",0,0,No,Yes
153585,"YHM-2190-24","YHM-2190-24","YHM R45 SUPPRESSOR 45CAL DT BLK","YHMCO","NFA Products",0,0,No,Yes
153586,"YHM-2200-MB-28","YHM-2200-MB-28","YHM FAT CAT 556 SPRSR SRX MOUNT BLK","YHMCO","NFA Products",0,0,No,Yes
153587,"YHM-2210-MB-28","YHM-2210-MB-28","YHM FAT CAT 556 SPRSR SRX CAT ENDCAP","YHMCO","NFA Products",0,0,No,Yes
153629,"YHM-4380","YHM-4380","YHM PHANTOM SUPPRESSOR 22CAL BLK","YHMCO","NFA Products",0,0,No,Yes
143508,"PTR109","PTR109","PTR 91 A3S 308WIN 18"" 20RD BLK","PTR91","Rifles",0,0,No,Yes
126072,"BABL300008M","BABL300008M","BALLISTIC BBL 300BLK 10.5"" DRP","BALLIS","Uppers/Lowers",0,0,No,Yes
150577,"TMS30M","TMS30M","TALLEY MDRN SPORTING RINGS 30MM MED","TALLEY","Accessories",0,0,No,No
150578,"TMS34H","TMS34H","TALLEY MDRN SPORTING RINGS 34MM HIGH","TALLEY","Accessories",0,0,No,No
150579,"TMS34L","TMS34L","TALLEY MDRN SPORTING RINGS 34MM LOW","TALLEY","Accessories",0,0,No,No
124401,"AFS1-9-BK-10","AFS1-9-BK-10","AMPF STRIKE ONE 9MM 5"" 10RD BLK","AMERPF","Handguns",0,0,No,Yes
124400,"AFDP-45-SS-14","AFDP-45-SS-14","AMPF DUELLER PRSMTC 45ACP 5"" 14RD SS","AMERPF","Handguns",0,0,No,Yes
127036,"BD200-44","BD200-44","BULLDOG DLX CASE RFL 44"" BLK/BLK","BULL","Accessories",0,0,No,No
127016,"BD100","BD100","BULLDOG PITBULL CASE 48"" BLK/BLK","BULL","Accessories",0,0,No,No
127017,"BD100-40","BD100-40","BULLDOG ECON CASE RFL 40"" BLK/BLK","BULL","Accessories",0,0,No,No
125188,"APRH101626","APRH101626","AERO AR10 FIELD REPAIR KIT","AERO","Parts",0,0,No,No
127027,"BD1121","BD1121","BULLDOG PERSONAL SAFE W/KEY LOCK BLK","BULL","Accessories",0,0,No,No
127028,"BD1126","BD1126","BULLDOG PERSONAL SAFE CMBNTN LOCK BL","BULL","Accessories",0,0,No,No
127029,"BD1150","BD1150","BULLDOG CAR SAFE 11.3""X6.9""X2.2"" KED","BULL","Accessories",0,0,No,No
127030,"BD1180","BD1180","BULLDOG DIVERSION SAFE BL 10.5X7.75","BULL","Accessories",0,0,No,No
127098,"BD838","BD838","BULLDOG NEOPRENE W/LOCK SWIVELS CAM","BULL","Accessories",0,0,No,No
127099,"BD839","BD839","BULLDOG ARMORSLING W/LOCK SWIVEL BLK","BULL","Accessories",0,0,No,No
127179,"BDT60-37B","BDT60-37B","BULLDOG TACT DOUBLE RIFLE 37"" BLK","BULL","Accessories",0,0,No,No
127192,"BDT829B","BDT829B","BULLDOG DUAL BUNGEE SLING BLACK","BULL","Accessories",0,0,No,No
127193,"BDT829T","BDT829T","BULLDOG DUAL BUNGEE SLING TAN","BULL","Accessories",0,0,No,No
126083,"BABL308008M","BABL308008M","BALLISTIC BBL 308WIN 12.5"" CAR GOV","BALLIS","Uppers/Lowers",0,0,No,Yes
134600,"GTSL130","GTSL130","GROVTEC QS 2-PNT SENTINEL SLING ODG","GRVTEC","Accessories",0,0,No,No
134603,"GTSL133","GTSL133","GROVTEC QS HEAVY GUNNER SLING BLK","GRVTEC","Accessories",0,0,No,No
134604,"GTSL134","GTSL134","GROVTEC 2-PT SABRE SLING W/SWVL BLK","GRVTEC","Accessories",0,0,No,No
134605,"GTSL135","GTSL135","GROVTEC 2-PT SABRE SLING W/SWVL COY","GRVTEC","Accessories",0,0,No,No
134606,"GTSL136","GTSL136","GROVTEC 2-PT SABRE SLING W/SWVL MC","GRVTEC","Accessories",0,0,No,No
134620,"GTSW05","GTSW05","GROVTEC MIL-FORCE SWIVEL SET 1.25""","GRVTEC","Accessories",0,0,No,No
134621,"GTSW104","GTSW104","GROVTEC 1.25"" FXD LP SLNG MNT M-LOK","GRVTEC","Accessories",0,0,No,No
134622,"GTSW105","GTSW105","GROVTEC HEAVY DUTY PB SWVLS 1"" BLK","GRVTEC","Accessories",0,0,No,No
134623,"GTSW106","GTSW106","GROVTEC HEAVY DUTY PB SWIVEL 1.25""","GRVTEC","Accessories",0,0,No,No
134624,"GTSW107","GTSW107","GROVTEC PB SWIVEL 1.5"" SNGL","GRVTEC","Accessories",0,0,No,No
125184,"APRH101613C","APRH101613C","AERO ADJ LOW PROFILE GAS BLOCK .625","AERO","Parts",0,0,No,No
125206,"APRS100302C","APRS100302C","AERO LAHAR-30L SPRSR 30CAL DT BLK","AERO","NFA Products",0,0,No,Yes
125207,"APRS100309C","APRS100309C","AERO LAHAR-30L SPRSR 30CAL DT FDE","AERO","NFA Products",0,0,No,Yes
132706,"FMKG39DE","FMKG39DE","FMK G3 9MM 3.87"" 10RD BLK/FDE","FMK","Handguns",0,0,No,Yes
132716,"FMKG9C1G2BSS","FMKG9C1G2BSS","FMK G2 9MM 3.87"" 14RD BLK","FMK","Handguns",0,0,No,Yes
132717,"FMKG9C1G2BSSCM","FMKG9C1G2BSSCM","FMK G2 9MM 3.87"" 10RD BLACK","FMK","Handguns",0,0,No,Yes
132718,"FMKG9C1G2P","FMKG9C1G2P","FMK 9C1G2 9MM 4"" 14RD 2 MAGS GRY","FMK","Handguns",0,0,No,Yes
145860,"SB65XA","SB65XA","S&B EXERGY BLU 6.5CREED 120GR 20/500","S&B","Rifle Ammunition",0,0,No,No
125552,"ATHT-01001-L","ATHT-01001-L","ADAPTIVE OMNICARRY MULTIFIT HLSTER L","ADPTAC","Accessories",0,0,No,No
125553,"ATHT-01001-R","ATHT-01001-R","ADAPTIVE OMNICARRY MULTIFIT HLSTER R","ADPTAC","Accessories",0,0,No,No
148322,"SS-1022","SS-1022","SHDW MR920 ELTE 9MM FDE 4.5"" THR BLK","SHDWSY","Handguns",0,0,No,Yes
143129,"PM140A","PM140A","PROMAG AMBI SNGL PT SLING ATTCH PLT","PROMAG","Accessories",0,0,No,No
151961,"VTX5235","VTX5235","VERTX PACK ORGANIZER LARGE GRAY","VERTX","Accessories",0,0,No,No
143617,"Q-ACC-SHORTY-STOCK-BLK","Q-ACC-SHORTY-STOCK-BLK","Q SHORTY STOCK BLK","Q","Accessories",0,0,No,No
147190,"SKH-BB-ADPT-BLK","SKH-BB-ADPT-BLK","SKULL HOOKER BONE BRCKT SKULL ADPTR","SKLHKR","Accessories",0,0,No,No
147191,"SKH-BB-ASSY-BLK","SKH-BB-ASSY-BLK","SKULL HOOKER BONE BRACKET SM/MD BLK","SKLHKR","Accessories",0,0,No,No
134542,"GRP810091156155","GRP810091156155","GPWR STRIBOG SP9A3G 9MM 8"" 33RD FDE","GNDPWR","Handguns",0,0,No,Yes
134543,"GRP810091157152","GRP810091157152","GPWR STRIBOG SP10A3 10MM 8"" 20RD BLK","GNDPWR","Handguns",0,0,No,Yes
134544,"GRP8588005808378","GRP8588005808378","GPWR STRIBOG SP9A1 9MM 8"" 30RD BLK","GNDPWR","Handguns",0,0,No,Yes
126774,"BCM-A2X","BCM-A2X","BCM A2X FLASH HIDER 1/2X28","BRAVO","Barrels, Choke Tubes & Muzzle Devices",0,0,No,No
126772,"BCM-1913LM-KM","BCM-1913LM-KM","BCM GUNFTR 1913 LIGHT MOD MOUNT KM","BRAVO","Accessories",0,0,No,No
126773,"BCM-1913LM-MCMR","BCM-1913LM-MCMR","BCM GUNFTR 1913 LIGHT MOUNT MLOK","BRAVO","Accessories",0,0,No,No
126775,"BCM-BFMK2-M1-T0","BCM-BFMK2-M1-T0","BCM MK2 BUFFER MOD1 T0","BRAVO","Accessories",0,0,No,No
126776,"BCM-BFMK2-M1-T1","BCM-BFMK2-M1-T1","BCM MK2 BUFFER MOD1 T1","BRAVO","Accessories",0,0,No,No
148325,"SS-1024-H","SS-1024-H","SHDW EL MR920 9MM 4"" BBL W/HOLO FDE","SHDWSY","Handguns",0,0,No,Yes
